date,county,diseases,diagnosis,species,disease_value
2016-09-01,Laikipia,Brucellosis,Lab confirmed,Human,411
2016-09-01,Lamu,Brucellosis,Clinically confirmed,Human,14
2016-09-01,Lamu,Brucellosis,Lab confirmed,Human,19
2016-09-01,Machakos,Brucellosis,Clinically confirmed,Human,186
2016-09-01,Machakos,Brucellosis,Lab confirmed,Human,864
2016-09-01,Makueni,Brucellosis,Clinically confirmed,Human,202
2016-09-01,Makueni,Brucellosis,Lab confirmed,Human,1416
2016-09-01,Mandera,Brucellosis,Clinically confirmed,Human,31
2016-09-01,Mandera,Brucellosis,Lab confirmed,Human,129
2016-09-01,Marsabit,Brucellosis,Clinically confirmed,Human,269
2016-09-01,Marsabit,Brucellosis,Lab confirmed,Human,422
2016-09-01,Meru,Brucellosis,Clinically confirmed,Human,66
2016-09-01,Meru,Brucellosis,Lab confirmed,Human,634
2016-09-01,Migori,Brucellosis,Clinically confirmed,Human,210
2016-09-01,Migori,Brucellosis,Lab confirmed,Human,1067
2016-09-01,Mombasa,Brucellosis,Clinically confirmed,Human,73
2016-09-01,Mombasa,Brucellosis,Lab confirmed,Human,8
2016-09-01,Murang'a,Brucellosis,Clinically confirmed,Human,8
2016-09-01,Murang'a,Brucellosis,Lab confirmed,Human,114
2016-09-01,Nairobi,Brucellosis,Clinically confirmed,Human,392
2016-09-01,Nairobi,Brucellosis,Lab confirmed,Human,231
2016-09-01,Nakuru,Brucellosis,Clinically confirmed,Human,484
2016-09-01,Nakuru,Brucellosis,Lab confirmed,Human,2606
2016-09-01,Nandi,Brucellosis,Clinically confirmed,Human,1318
2016-09-01,Nandi,Brucellosis,Lab confirmed,Human,2482
2016-09-01,Narok,Brucellosis,Clinically confirmed,Human,373
2016-09-01,Narok,Brucellosis,Lab confirmed,Human,1422
2016-09-01,Nyamira,Brucellosis,Clinically confirmed,Human,302
2016-09-01,Nyamira,Brucellosis,Lab confirmed,Human,1395
2016-09-01,Nyandarua,Brucellosis,Clinically confirmed,Human,223
2016-09-01,Nyandarua,Brucellosis,Lab confirmed,Human,996
2016-09-01,Nyeri,Brucellosis,Clinically confirmed,Human,4
2016-09-01,Nyeri,Brucellosis,Lab confirmed,Human,286
2016-09-01,Samburu,Brucellosis,Clinically confirmed,Human,100
2016-09-01,Samburu,Brucellosis,Lab confirmed,Human,471
2016-09-01,Siaya,Brucellosis,Clinically confirmed,Human,112
2016-09-01,Siaya,Brucellosis,Lab confirmed,Human,367
2016-09-01,Taita Taveta,Brucellosis,Clinically confirmed,Human,27
2016-09-01,Taita Taveta,Brucellosis,Lab confirmed,Human,88
2016-09-01,Tana River,Brucellosis,Clinically confirmed,Human,34
2016-09-01,Tana River,Brucellosis,Lab confirmed,Human,105
2016-09-01,Tharaka Nithi,Brucellosis,Clinically confirmed,Human,190
2016-09-01,Tharaka Nithi,Brucellosis,Lab confirmed,Human,655
2016-09-01,Trans Nzoia,Brucellosis,Clinically confirmed,Human,458
2016-09-01,Trans Nzoia,Brucellosis,Lab confirmed,Human,1690
2016-09-01,Turkana,Brucellosis,Clinically confirmed,Human,274
2016-09-01,Turkana,Brucellosis,Lab confirmed,Human,1182
2016-09-01,Uasin Gishu,Brucellosis,Clinically confirmed,Human,623
2016-09-01,Uasin Gishu,Brucellosis,Lab confirmed,Human,1977
2016-09-01,Vihiga,Brucellosis,Clinically confirmed,Human,112
2016-09-01,Vihiga,Brucellosis,Lab confirmed,Human,536
2016-09-01,Wajir,Brucellosis,Clinically confirmed,Human,148
2016-09-01,Wajir,Brucellosis,Lab confirmed,Human,709
2016-09-01,West Pokot,Brucellosis,Clinically confirmed,Human,458
2016-09-01,West Pokot,Brucellosis,Lab confirmed,Human,2060
2016-10-01,Baringo,Brucellosis,Clinically confirmed,Human,246
2016-10-01,Baringo,Brucellosis,Lab confirmed,Human,543
2016-10-01,Bomet,Brucellosis,Clinically confirmed,Human,97
2016-10-01,Bomet,Brucellosis,Lab confirmed,Human,968
2016-10-01,Bungoma,Brucellosis,Clinically confirmed,Human,542
2016-10-01,Bungoma,Brucellosis,Lab confirmed,Human,2445
2016-10-01,Busia,Brucellosis,Clinically confirmed,Human,39
2016-10-01,Busia,Brucellosis,Lab confirmed,Human,335
2016-10-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,Human,338
2016-10-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,Human,1288
2016-10-01,Embu,Brucellosis,Clinically confirmed,Human,95
2016-10-01,Embu,Brucellosis,Lab confirmed,Human,369
2016-10-01,Garissa,Brucellosis,Clinically confirmed,Human,194
2016-10-01,Garissa,Brucellosis,Lab confirmed,Human,671
2016-10-01,Homa Bay,Brucellosis,Clinically confirmed,Human,132
2016-10-01,Homa Bay,Brucellosis,Lab confirmed,Human,849
2016-10-01,Isiolo,Brucellosis,Clinically confirmed,Human,110
2016-10-01,Isiolo,Brucellosis,Lab confirmed,Human,84
2016-10-01,Kajiado,Brucellosis,Clinically confirmed,Human,262
2016-10-01,Kajiado,Brucellosis,Lab confirmed,Human,1427
2016-10-01,Kakamega,Brucellosis,Clinically confirmed,Human,190
2016-10-01,Kakamega,Brucellosis,Lab confirmed,Human,749
2016-10-01,Kericho,Brucellosis,Clinically confirmed,Human,440
2016-10-01,Kericho,Brucellosis,Lab confirmed,Human,2138
2016-10-01,Kiambu,Brucellosis,Clinically confirmed,Human,129
2016-10-01,Kiambu,Brucellosis,Lab confirmed,Human,680
2016-10-01,Kilifi,Brucellosis,Lab confirmed,Human,13
2016-10-01,Kirinyaga,Brucellosis,Clinically confirmed,Human,15
2016-10-01,Kirinyaga,Brucellosis,Lab confirmed,Human,452
2016-10-01,Kisii,Brucellosis,Clinically confirmed,Human,613
2016-10-01,Kisii,Brucellosis,Lab confirmed,Human,3004
2016-10-01,Kisumu,Brucellosis,Clinically confirmed,Human,232
2016-10-01,Kisumu,Brucellosis,Lab confirmed,Human,558
2016-10-01,Kitui,Brucellosis,Clinically confirmed,Human,215
2016-10-01,Kitui,Brucellosis,Lab confirmed,Human,740
2016-10-01,Kwale,Brucellosis,Clinically confirmed,Human,32
2016-10-01,Kwale,Brucellosis,Lab confirmed,Human,3
2016-10-01,Laikipia,Brucellosis,Clinically confirmed,Human,89
2016-10-01,Laikipia,Brucellosis,Lab confirmed,Human,830
2016-10-01,Lamu,Brucellosis,Lab confirmed,Human,9
2016-10-01,Machakos,Brucellosis,Clinically confirmed,Human,209
2016-10-01,Machakos,Brucellosis,Lab confirmed,Human,672
2016-10-01,Makueni,Brucellosis,Clinically confirmed,Human,198
2016-10-01,Makueni,Brucellosis,Lab confirmed,Human,929
2016-10-01,Mandera,Brucellosis,Clinically confirmed,Human,62
2016-10-01,Mandera,Brucellosis,Lab confirmed,Human,153
2016-10-01,Marsabit,Brucellosis,Clinically confirmed,Human,200
2016-10-01,Marsabit,Brucellosis,Lab confirmed,Human,225
2016-10-01,Meru,Brucellosis,Clinically confirmed,Human,36
2016-10-01,Meru,Brucellosis,Lab confirmed,Human,384
2016-10-01,Migori,Brucellosis,Clinically confirmed,Human,186
2016-10-01,Migori,Brucellosis,Lab confirmed,Human,1778
2016-10-01,Mombasa,Brucellosis,Clinically confirmed,Human,13
2016-10-01,Mombasa,Brucellosis,Lab confirmed,Human,42
2016-10-01,Murang'a,Brucellosis,Clinically confirmed,Human,19
2016-10-01,Murang'a,Brucellosis,Lab confirmed,Human,186
2016-10-01,Nairobi,Brucellosis,Clinically confirmed,Human,388
2016-10-01,Nairobi,Brucellosis,Lab confirmed,Human,248
2016-10-01,Nakuru,Brucellosis,Clinically confirmed,Human,448
2016-10-01,Nakuru,Brucellosis,Lab confirmed,Human,2673
2016-10-01,Nandi,Brucellosis,Clinically confirmed,Human,1275
2016-10-01,Nandi,Brucellosis,Lab confirmed,Human,2628
2016-10-01,Narok,Brucellosis,Clinically confirmed,Human,404
2016-10-01,Narok,Brucellosis,Lab confirmed,Human,992
2016-10-01,Nyamira,Brucellosis,Clinically confirmed,Human,316
2016-10-01,Nyamira,Brucellosis,Lab confirmed,Human,1447
2016-10-01,Nyandarua,Brucellosis,Clinically confirmed,Human,313
2016-10-01,Nyandarua,Brucellosis,Lab confirmed,Human,1175
2016-10-01,Nyeri,Brucellosis,Clinically confirmed,Human,3
2016-10-01,Nyeri,Brucellosis,Lab confirmed,Human,132
2016-10-01,Samburu,Brucellosis,Clinically confirmed,Human,158
2016-10-01,Samburu,Brucellosis,Lab confirmed,Human,535
2016-10-01,Siaya,Brucellosis,Clinically confirmed,Human,123
2016-10-01,Siaya,Brucellosis,Lab confirmed,Human,1080
2016-10-01,Taita Taveta,Brucellosis,Clinically confirmed,Human,15
2016-10-01,Taita Taveta,Brucellosis,Lab confirmed,Human,22
2016-10-01,Tana River,Brucellosis,Clinically confirmed,Human,7
2016-10-01,Tana River,Brucellosis,Lab confirmed,Human,121
2016-10-01,Tharaka Nithi,Brucellosis,Clinically confirmed,Human,121
2016-10-01,Tharaka Nithi,Brucellosis,Lab confirmed,Human,597
2016-10-01,Trans Nzoia,Brucellosis,Clinically confirmed,Human,503
2016-10-01,Trans Nzoia,Brucellosis,Lab confirmed,Human,1707
2016-10-01,Turkana,Brucellosis,Clinically confirmed,Human,280
2016-10-01,Turkana,Brucellosis,Lab confirmed,Human,746
2016-10-01,Uasin Gishu,Brucellosis,Clinically confirmed,Human,578
2016-10-01,Uasin Gishu,Brucellosis,Lab confirmed,Human,2563
2016-10-01,Vihiga,Brucellosis,Clinically confirmed,Human,120
2016-10-01,Vihiga,Brucellosis,Lab confirmed,Human,511
2016-10-01,Wajir,Brucellosis,Clinically confirmed,Human,65
2016-10-01,Wajir,Brucellosis,Lab confirmed,Human,732
2016-10-01,West Pokot,Brucellosis,Clinically confirmed,Human,412
2016-10-01,West Pokot,Brucellosis,Lab confirmed,Human,2065
2016-11-01,Baringo,Brucellosis,Clinically confirmed,Human,151
2016-11-01,Baringo,Brucellosis,Lab confirmed,Human,405
2016-11-01,Bomet,Brucellosis,Clinically confirmed,Human,106
2016-11-01,Bomet,Brucellosis,Lab confirmed,Human,469
2016-11-01,Bungoma,Brucellosis,Clinically confirmed,Human,389
2016-11-01,Bungoma,Brucellosis,Lab confirmed,Human,2100
2016-11-01,Busia,Brucellosis,Clinically confirmed,Human,51
2016-11-01,Busia,Brucellosis,Lab confirmed,Human,284
2016-11-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,Human,398
2016-11-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,Human,1069
2016-11-01,Embu,Brucellosis,Clinically confirmed,Human,66
2016-11-01,Embu,Brucellosis,Lab confirmed,Human,37
2016-11-01,Garissa,Brucellosis,Clinically confirmed,Human,154
2016-11-01,Garissa,Brucellosis,Lab confirmed,Human,941
2016-11-01,Homa Bay,Brucellosis,Clinically confirmed,Human,93
2016-11-01,Homa Bay,Brucellosis,Lab confirmed,Human,1392
2016-11-01,Isiolo,Brucellosis,Clinically confirmed,Human,47
2016-11-01,Isiolo,Brucellosis,Lab confirmed,Human,28
2016-11-01,Kajiado,Brucellosis,Clinically confirmed,Human,223
2016-11-01,Kajiado,Brucellosis,Lab confirmed,Human,981
2016-11-01,Kakamega,Brucellosis,Clinically confirmed,Human,161
2016-11-01,Kakamega,Brucellosis,Lab confirmed,Human,1098
2016-11-01,Kericho,Brucellosis,Clinically confirmed,Human,446
2016-11-01,Kericho,Brucellosis,Lab confirmed,Human,1454
2016-11-01,Kiambu,Brucellosis,Clinically confirmed,Human,77
2016-11-01,Kiambu,Brucellosis,Lab confirmed,Human,793
2016-11-01,Kilifi,Brucellosis,Clinically confirmed,Human,13
2016-11-01,Kilifi,Brucellosis,Lab confirmed,Human,9
2016-11-01,Kirinyaga,Brucellosis,Clinically confirmed,Human,16
2016-11-01,Kirinyaga,Brucellosis,Lab confirmed,Human,149
2016-11-01,Kisii,Brucellosis,Clinically confirmed,Human,473
2016-11-01,Kisii,Brucellosis,Lab confirmed,Human,1802
2016-11-01,Kisumu,Brucellosis,Clinically confirmed,Human,341
2016-11-01,Kisumu,Brucellosis,Lab confirmed,Human,775
2016-11-01,Kitui,Brucellosis,Clinically confirmed,Human,153
2016-11-01,Kitui,Brucellosis,Lab confirmed,Human,470
2016-11-01,Kwale,Brucellosis,Clinically confirmed,Human,47
2016-11-01,Kwale,Brucellosis,Lab confirmed,Human,15
2016-11-01,Laikipia,Brucellosis,Clinically confirmed,Human,89
2016-11-01,Laikipia,Brucellosis,Lab confirmed,Human,709
2016-11-01,Lamu,Brucellosis,Clinically confirmed,Human,2
2016-11-01,Lamu,Brucellosis,Lab confirmed,Human,6
2016-11-01,Machakos,Brucellosis,Clinically confirmed,Human,141
2016-11-01,Machakos,Brucellosis,Lab confirmed,Human,469
2016-11-01,Makueni,Brucellosis,Clinically confirmed,Human,101
2016-11-01,Makueni,Brucellosis,Lab confirmed,Human,960
2016-11-01,Mandera,Brucellosis,Clinically confirmed,Human,63
2016-11-01,Mandera,Brucellosis,Lab confirmed,Human,133
2016-11-01,Marsabit,Brucellosis,Clinically confirmed,Human,196
2016-11-01,Marsabit,Brucellosis,Lab confirmed,Human,309
2016-11-01,Meru,Brucellosis,Clinically confirmed,Human,26
2016-11-01,Meru,Brucellosis,Lab confirmed,Human,468
2016-11-01,Migori,Brucellosis,Clinically confirmed,Human,118
2016-11-01,Migori,Brucellosis,Lab confirmed,Human,940
2016-11-01,Mombasa,Brucellosis,Clinically confirmed,Human,30
2016-11-01,Mombasa,Brucellosis,Lab confirmed,Human,32
2016-11-01,Murang'a,Brucellosis,Clinically confirmed,Human,11
2016-11-01,Murang'a,Brucellosis,Lab confirmed,Human,40
2016-11-01,Nairobi,Brucellosis,Clinically confirmed,Human,498
2016-11-01,Nairobi,Brucellosis,Lab confirmed,Human,169
2016-11-01,Nakuru,Brucellosis,Clinically confirmed,Human,500
2016-11-01,Nakuru,Brucellosis,Lab confirmed,Human,2674
2016-11-01,Nandi,Brucellosis,Clinically confirmed,Human,1261
2016-11-01,Nandi,Brucellosis,Lab confirmed,Human,1321
2016-11-01,Narok,Brucellosis,Clinically confirmed,Human,329
2016-11-01,Narok,Brucellosis,Lab confirmed,Human,595
2016-11-01,Nyamira,Brucellosis,Clinically confirmed,Human,308
2016-11-01,Nyamira,Brucellosis,Lab confirmed,Human,1198
2016-11-01,Nyandarua,Brucellosis,Clinically confirmed,Human,240
2016-11-01,Nyandarua,Brucellosis,Lab confirmed,Human,860
2016-11-01,Nyeri,Brucellosis,Clinically confirmed,Human,5
2016-11-01,Nyeri,Brucellosis,Lab confirmed,Human,197
2016-11-01,Samburu,Brucellosis,Clinically confirmed,Human,109
2016-11-01,Samburu,Brucellosis,Lab confirmed,Human,312
2016-11-01,Siaya,Brucellosis,Clinically confirmed,Human,51
2016-11-01,Siaya,Brucellosis,Lab confirmed,Human,329
2016-11-01,Taita Taveta,Brucellosis,Clinically confirmed,Human,2
2016-11-01,Taita Taveta,Brucellosis,Lab confirmed,Human,45
2016-11-01,Tana River,Brucellosis,Clinically confirmed,Human,21
2016-11-01,Tana River,Brucellosis,Lab confirmed,Human,126
2016-11-01,Tharaka Nithi,Brucellosis,Clinically confirmed,Human,72
2016-11-01,Tharaka Nithi,Brucellosis,Lab confirmed,Human,479
2016-11-01,Trans Nzoia,Brucellosis,Clinically confirmed,Human,617
2016-11-01,Trans Nzoia,Brucellosis,Lab confirmed,Human,1673
2016-11-01,Turkana,Brucellosis,Clinically confirmed,Human,398
2016-11-01,Turkana,Brucellosis,Lab confirmed,Human,528
2016-11-01,Uasin Gishu,Brucellosis,Clinically confirmed,Human,838
2016-11-01,Uasin Gishu,Brucellosis,Lab confirmed,Human,3165
2016-11-01,Vihiga,Brucellosis,Clinically confirmed,Human,57
2016-11-01,Vihiga,Brucellosis,Lab confirmed,Human,221
2016-11-01,Wajir,Brucellosis,Clinically confirmed,Human,198
2016-11-01,Wajir,Brucellosis,Lab confirmed,Human,748
2016-11-01,West Pokot,Brucellosis,Clinically confirmed,Human,450
2016-11-01,West Pokot,Brucellosis,Lab confirmed,Human,1857
2016-12-01,Baringo,Brucellosis,Clinically confirmed,Human,179
2016-12-01,Baringo,Brucellosis,Lab confirmed,Human,317
2016-12-01,Bomet,Brucellosis,Clinically confirmed,Human,96
2016-12-01,Bomet,Brucellosis,Lab confirmed,Human,572
2016-12-01,Bungoma,Brucellosis,Clinically confirmed,Human,325
2016-12-01,Bungoma,Brucellosis,Lab confirmed,Human,1528
2016-12-01,Busia,Brucellosis,Clinically confirmed,Human,85
2016-12-01,Busia,Brucellosis,Lab confirmed,Human,434
2016-12-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,Human,158
2016-12-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,Human,848
2016-12-01,Embu,Brucellosis,Clinically confirmed,Human,28
2016-12-01,Embu,Brucellosis,Lab confirmed,Human,43
2016-12-01,Garissa,Brucellosis,Clinically confirmed,Human,90
2016-12-01,Garissa,Brucellosis,Lab confirmed,Human,423
2016-12-01,Homa Bay,Brucellosis,Clinically confirmed,Human,52
2016-12-01,Homa Bay,Brucellosis,Lab confirmed,Human,780
2016-12-01,Isiolo,Brucellosis,Clinically confirmed,Human,41
2016-12-01,Isiolo,Brucellosis,Lab confirmed,Human,21
2016-12-01,Kajiado,Brucellosis,Clinically confirmed,Human,202
2016-12-01,Kajiado,Brucellosis,Lab confirmed,Human,1029
2016-12-01,Kakamega,Brucellosis,Clinically confirmed,Human,152
2016-12-01,Kakamega,Brucellosis,Lab confirmed,Human,625
2016-12-01,Kericho,Brucellosis,Clinically confirmed,Human,146
2016-12-01,Kericho,Brucellosis,Lab confirmed,Human,714
2016-12-01,Kiambu,Brucellosis,Clinically confirmed,Human,60
2016-12-01,Kiambu,Brucellosis,Lab confirmed,Human,747
2016-12-01,Kilifi,Brucellosis,Lab confirmed,Human,7
2016-12-01,Kirinyaga,Brucellosis,Clinically confirmed,Human,12
2016-12-01,Kirinyaga,Brucellosis,Lab confirmed,Human,413
2016-12-01,Kisii,Brucellosis,Clinically confirmed,Human,271
2016-12-01,Kisii,Brucellosis,Lab confirmed,Human,1271
2016-12-01,Kisumu,Brucellosis,Clinically confirmed,Human,286
2016-12-01,Kisumu,Brucellosis,Lab confirmed,Human,686
2016-12-01,Kitui,Brucellosis,Clinically confirmed,Human,110
2016-12-01,Kitui,Brucellosis,Lab confirmed,Human,480
2016-12-01,Kwale,Brucellosis,Clinically confirmed,Human,34
2016-12-01,Kwale,Brucellosis,Lab confirmed,Human,7
2016-12-01,Laikipia,Brucellosis,Clinically confirmed,Human,73
2016-12-01,Laikipia,Brucellosis,Lab confirmed,Human,474
2016-12-01,Lamu,Brucellosis,Clinically confirmed,Human,2
2016-12-01,Lamu,Brucellosis,Lab confirmed,Human,2
2016-12-01,Machakos,Brucellosis,Clinically confirmed,Human,142
2016-12-01,Machakos,Brucellosis,Lab confirmed,Human,432
2016-12-01,Makueni,Brucellosis,Clinically confirmed,Human,130
2016-12-01,Makueni,Brucellosis,Lab confirmed,Human,837
2016-12-01,Mandera,Brucellosis,Clinically confirmed,Human,45
2016-12-01,Mandera,Brucellosis,Lab confirmed,Human,103
2016-12-01,Marsabit,Brucellosis,Clinically confirmed,Human,215
2016-12-01,Marsabit,Brucellosis,Lab confirmed,Human,207
2016-12-01,Meru,Brucellosis,Clinically confirmed,Human,33
2016-12-01,Meru,Brucellosis,Lab confirmed,Human,358
2016-12-01,Migori,Brucellosis,Clinically confirmed,Human,240
2016-12-01,Migori,Brucellosis,Lab confirmed,Human,1339
2016-12-01,Mombasa,Brucellosis,Clinically confirmed,Human,2
2016-12-01,Mombasa,Brucellosis,Lab confirmed,Human,14
2016-12-01,Murang'a,Brucellosis,Clinically confirmed,Human,2
2016-12-01,Murang'a,Brucellosis,Lab confirmed,Human,52
2016-12-01,Nairobi,Brucellosis,Clinically confirmed,Human,299
2016-12-01,Nairobi,Brucellosis,Lab confirmed,Human,110
2016-12-01,Nakuru,Brucellosis,Clinically confirmed,Human,384
2016-12-01,Nakuru,Brucellosis,Lab confirmed,Human,1931
2016-12-01,Nandi,Brucellosis,Clinically confirmed,Human,630
2016-12-01,Nandi,Brucellosis,Lab confirmed,Human,1115
2016-12-01,Narok,Brucellosis,Clinically confirmed,Human,271
2016-12-01,Narok,Brucellosis,Lab confirmed,Human,593
2016-12-01,Nyamira,Brucellosis,Clinically confirmed,Human,162
2016-12-01,Nyamira,Brucellosis,Lab confirmed,Human,573
2016-12-01,Nyandarua,Brucellosis,Clinically confirmed,Human,116
2016-12-01,Nyandarua,Brucellosis,Lab confirmed,Human,337
2016-12-01,Nyeri,Brucellosis,Clinically confirmed,Human,3
2016-12-01,Nyeri,Brucellosis,Lab confirmed,Human,222
2016-12-01,Samburu,Brucellosis,Clinically confirmed,Human,85
2016-12-01,Samburu,Brucellosis,Lab confirmed,Human,267
2016-12-01,Siaya,Brucellosis,Clinically confirmed,Human,69
2016-12-01,Siaya,Brucellosis,Lab confirmed,Human,315
2016-12-01,Taita Taveta,Brucellosis,Clinically confirmed,Human,1
2016-12-01,Taita Taveta,Brucellosis,Lab confirmed,Human,21
2016-12-01,Tana River,Brucellosis,Clinically confirmed,Human,6
2016-12-01,Tana River,Brucellosis,Lab confirmed,Human,81
2016-12-01,Tharaka Nithi,Brucellosis,Clinically confirmed,Human,151
2016-12-01,Tharaka Nithi,Brucellosis,Lab confirmed,Human,414
2016-12-01,Trans Nzoia,Brucellosis,Clinically confirmed,Human,253
2016-12-01,Trans Nzoia,Brucellosis,Lab confirmed,Human,1016
2016-12-01,Turkana,Brucellosis,Clinically confirmed,Human,361
2016-12-01,Turkana,Brucellosis,Lab confirmed,Human,618
2016-12-01,Uasin Gishu,Brucellosis,Clinically confirmed,Human,426
2016-12-01,Uasin Gishu,Brucellosis,Lab confirmed,Human,1467
2016-12-01,Vihiga,Brucellosis,Clinically confirmed,Human,55
2016-12-01,Vihiga,Brucellosis,Lab confirmed,Human,123
2016-12-01,Wajir,Brucellosis,Clinically confirmed,Human,68
2016-12-01,Wajir,Brucellosis,Lab confirmed,Human,537
2016-12-01,West Pokot,Brucellosis,Clinically confirmed,Human,288
2016-12-01,West Pokot,Brucellosis,Lab confirmed,Human,972
2015-01-01,Baringo,Brucellosis,Clinically confirmed,Human,165
2015-01-01,Baringo,Brucellosis,Lab confirmed,Human,100
2015-01-01,Bomet,Brucellosis,Clinically confirmed,Human,93
2015-01-01,Bomet,Brucellosis,Lab confirmed,Human,183
2015-01-01,Bungoma,Brucellosis,Clinically confirmed,Human,164
2015-01-01,Bungoma,Brucellosis,Lab confirmed,Human,691
2015-01-01,Busia,Brucellosis,Clinically confirmed,Human,74
2015-01-01,Busia,Brucellosis,Lab confirmed,Human,231
2015-01-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,Human,256
2015-01-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,Human,164
2015-01-01,Embu,Brucellosis,Clinically confirmed,Human,23
2015-01-01,Garissa,Brucellosis,Clinically confirmed,Human,79
2015-01-01,Garissa,Brucellosis,Lab confirmed,Human,40
2015-01-01,Homa Bay,Brucellosis,Clinically confirmed,Human,53
2015-01-01,Homa Bay,Brucellosis,Lab confirmed,Human,67
2015-01-01,Isiolo,Brucellosis,Clinically confirmed,Human,75
2015-01-01,Kajiado,Brucellosis,Clinically confirmed,Human,205
2015-01-01,Kajiado,Brucellosis,Lab confirmed,Human,14
2015-01-01,Kakamega,Brucellosis,Clinically confirmed,Human,162
